Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
2454;DISPONIBLE;07 - 36 - 38 - 40 - 44 - 53 - 62 - 65 - 73 - 89;05 - 06 - 11 - 14 - 20 - 29 - 34 - 44 - 47 - 66;;;;
2455;DISPONIBLE;01 - 09 - 16 - 20 - 24 - 48 - 69 - 74 - 77 - 80;02 - 04 - 05 - 23 - 37 - 61 - 66 - 75 - 87 - 90;;;;
2456;DISPONIBLE;01 - 11 - 21 - 32 - 47 - 54 - 66 - 78 - 79 - 89;21 - 23 - 28 - 44 - 52 - 60 - 65 - 68 - 75 - 89;;;;
2457;DISPONIBLE;03 - 04 - 07 - 26 - 33 - 63 - 72 - 81 - 82 - 89;11 - 17 - 23 - 28 - 34 - 60 - 69 - 79 - 82 - 86;;;;
2458;DISPONIBLE;04 - 09 - 10 - 17 - 23 - 27 - 46 - 71 - 80 - 89;07 - 17 - 25 - 32 - 34 - 61 - 65 - 75 - 76 - 84;;;;
2459;DISPONIBLE;26 - 37 - 46 - 48 - 61 - 64 - 65 - 75 - 84 - 86;03 - 11 - 15 - 25 - 32 - 46 - 47 - 50 - 66 - 70;;;;
2460;DISPONIBLE;05 - 19 - 32 - 33 - 34 - 51 - 54 - 56 - 73 - 79;05 - 07 - 18 - 22 - 32 - 42 - 55 - 63 - 67 - 81;;;;
2461;DISPONIBLE;21 - 27 - 28 - 46 - 65 - 67 - 68 - 71 - 76 - 90;04 - 08 - 09 - 28 - 35 - 42 - 55 - 68 - 75 - 80;;;;
2462;DISPONIBLE;08 - 13 - 14 - 16 - 32 - 41 - 55 - 60 - 67 - 80;16 - 38 - 49 - 57 - 62 - 77 - 78 - 80 - 85 - 90;;;;
2463;DISPONIBLE;14 - 15 - 17 - 38 - 43 - 44 - 65 - 66 - 81 - 84;14 - 23 - 28 - 30 - 37 - 38 - 43 - 52 - 55 - 68;;;;
2464;DISPONIBLE;09 - 15 - 19 - 34 - 48 - 49 - 57 - 62 - 78 - 84;23 - 27 - 30 - 38 - 63 - 68 - 72 - 78 - 89 - 90;;;;
2465;DISPONIBLE;06 - 12 - 22 - 32 - 54 - 57 - 60 - 73 - 77 - 88;13 - 17 - 34 - 44 - 46 - 47 - 56 - 60 - 64 - 78;;;;
2466;DISPONIBLE;06 - 13 - 33 - 40 - 55 - 68 - 70 - 72 - 74 - 89;13 - 14 - 27 - 36 - 37 - 45 - 67 - 72 - 74 - 88;;;;
2467;DISPONIBLE;12 - 20 - 44 - 48 - 51 - 55 - 62 - 73 - 74 - 89;12 - 20 - 27 - 31 - 38 - 54 - 64 - 76 - 77 - 80;;;;
2468;DISPONIBLE;02 - 14 - 17 - 27 - 40 - 52 - 66 - 67 - 70 - 85;02 - 16 - 28 - 30 - 31 - 36 - 51 - 62 - 74 - 76;;;;
2469;DISPONIBLE;03 - 05 - 17 - 20 - 21 - 33 - 38 - 50 - 81 - 82;06 - 07 - 17 - 37 - 43 - 48 - 60 - 78 - 79 - 90;;;;
2470;DISPONIBLE;08 - 19 - 22 - 39 - 44 - 53 - 58 - 84 - 88 - 89;18 - 35 - 41 - 42 - 44 - 56 - 71 - 76 - 82 - 90;;;;
2471;DISPONIBLE;11 - 17 - 23 - 60 - 64 - 66 - 69 - 74 - 77 - 87;01 - 02 - 14 - 23 - 28 - 36 - 44 - 46 - 48 - 90;;;;
2472;DISPONIBLE;04 - 11 - 15 - 34 - 52 - 55 - 58 - 61 - 76 - 79;23 - 30 - 31 - 34 - 49 - 55 - 57 - 70 - 77 - 86;;;;
2473;DISPONIBLE;10 - 15 - 28 - 30 - 40 - 63 - 67 - 76 - 79 - 82;08 - 09 - 14 - 32 - 36 - 56 - 69 - 76 - 77 - 87;;;;
2474;DISPONIBLE;01 - 26 - 32 - 38 - 44 - 49 - 55 - 66 - 72 - 85;09 - 10 - 11 - 27 - 29 - 32 - 40 - 65 - 75 - 76;;;;
2475;DISPONIBLE;02 - 06 - 12 - 20 - 32 - 45 - 55 - 62 - 65 - 79;07 - 11 - 15 - 23 - 37 - 39 - 45 - 67 - 68 - 88;;;;
2476;DISPONIBLE;15 - 26 - 32 - 41 - 53 - 57 - 64 - 71 - 74 - 90;03 - 08 - 13 - 14 - 44 - 52 - 57 - 64 - 76 - 84;;;;
2477;DISPONIBLE;01 - 24 - 35 - 45 - 47 - 54 - 60 - 79 - 83 - 90;02 - 08 - 12 - 15 - 21 - 42 - 61 - 67 - 68 - 86;;;;
2478;DISPONIBLE;04 - 06 - 10 - 38 - 49 - 54 - 57 - 60 - 62 - 67;05 - 12 - 14 - 20 - 34 - 36 - 40 - 44 - 72 - 82;;;;
2479;DISPONIBLE;02 - 21 - 26 - 41 - 42 - 47 - 51 - 68 - 70 - 89;02 - 04 - 12 - 45 - 53 - 61 - 62 - 64 - 73 - 80;;;;
2480;DISPONIBLE;07 - 16 - 19 - 24 - 31 - 36 - 45 - 51 - 79 - 87;10 - 23 - 29 - 43 - 55 - 72 - 73 - 76 - 81 - 87;;;;
2481;DISPONIBLE;12 - 30 - 35 - 39 - 52 - 59 - 63 - 64 - 68 - 78;05 - 06 - 23 - 24 - 31 - 41 - 44 - 54 - 58 - 84;;;;
2482;DISPONIBLE;01 - 05 - 14 - 16 - 26 - 48 - 54 - 56 - 66 - 82;03 - 13 - 15 - 25 - 29 - 32 - 50 - 56 - 59 - 81;;;;
2483;DISPONIBLE;04 - 10 - 20 - 22 - 41 - 48 - 57 - 64 - 72 - 85;02 - 07 - 13 - 17 - 24 - 43 - 47 - 65 - 70 - 81;;;;
2484;DISPONIBLE;04 - 08 - 09 - 15 - 19 - 20 - 25 - 40 - 59 - 81;03 - 08 - 09 - 23 - 28 - 37 - 43 - 44 - 62 - 73;;;;
2485;DISPONIBLE;06 - 18 - 27 - 34 - 36 - 39 - 54 - 56 - 77 - 78;05 - 06 - 10 - 12 - 28 - 38 - 57 - 63 - 74 - 80;;;;
2486;DISPONIBLE;03 - 06 - 09 - 46 - 47 - 62 - 68 - 84 - 87 - 90;11 - 12 - 18 - 22 - 38 - 41 - 50 - 53 - 65 - 89;;;;
2487;DISPONIBLE;10 - 17 - 21 - 26 - 29 - 37 - 38 - 58 - 78 - 81;05 - 12 - 26 - 34 - 37 - 42 - 46 - 68 - 78 - 79;;;;
2488;DISPONIBLE;06 - 17 - 18 - 24 - 26 - 29 - 39 - 46 - 63 - 72;01 - 06 - 09 - 15 - 25 - 33 - 37 - 54 - 76 - 83;;;;
2489;DISPONIBLE;05 - 07 - 20 - 21 - 40 - 42 - 44 - 55 - 70 - 82;20 - 23 - 49 - 50 - 56 - 63 - 65 - 69 - 77 - 83;;;;
2490;DISPONIBLE;13 - 22 - 38 - 42 - 43 - 46 - 56 - 61 - 70 - 85;02 - 20 - 25 - 37 - 47 - 54 - 66 - 67 - 71 - 73;;;;
2491;DISPONIBLE;21 - 25 - 29 - 30 - 49 - 52 - 61 - 64 - 70 - 79;01 - 06 - 39 - 47 - 54 - 58 - 65 - 78 - 87 - 88;;;;
2492;DISPONIBLE;10 - 13 - 14 - 43 - 46 - 53 - 55 - 60 - 68 - 88;20 - 21 - 27 - 34 - 46 - 51 - 62 - 70 - 86 - 89;;;;
2493;DISPONIBLE;02 - 04 - 19 - 25 - 36 - 57 - 70 - 73 - 75 - 76;08 - 14 - 20 - 25 - 47 - 53 - 55 - 69 - 86 - 89;;;;
2494;DISPONIBLE;25 - 27 - 39 - 58 - 60 - 61 - 65 - 66 - 69 - 83;04 - 11 - 15 - 18 - 22 - 39 - 42 - 63 - 74 - 84;;;;
2495;DISPONIBLE;10 - 12 - 14 - 25 - 35 - 36 - 41 - 58 - 80 - 90;05 - 16 - 17 - 21 - 30 - 53 - 64 - 83 - 88 - 90;;;;
2496;DISPONIBLE;04 - 10 - 15 - 18 - 27 - 44 - 48 - 54 - 70 - 76;22 - 35 - 44 - 45 - 50 - 54 - 63 - 64 - 78 - 80;;;;
2497;DISPONIBLE;03 - 10 - 15 - 19 - 32 - 45 - 50 - 51 - 59 - 68;07 - 18 - 25 - 27 - 56 - 65 - 79 - 86 - 89 - 90;;;;
2498;DISPONIBLE;31 - 37 - 38 - 48 - 51 - 53 - 66 - 72 - 73 - 82;06 - 16 - 28 - 31 - 49 - 55 - 64 - 68 - 69 - 90;;;;
2499;DISPONIBLE;05 - 07 - 08 - 22 - 23 - 30 - 35 - 39 - 42 - 82;04 - 10 - 19 - 37 - 55 - 68 - 70 - 74 - 75 - 85;;;;
2500;DISPONIBLE;01 - 16 - 17 - 22 - 37 - 43 - 68 - 71 - 77 - 81;10 - 13 - 16 - 32 - 33 - 38 - 67 - 69 - 70 - 77;;;;
