Carton;Estado;Linea A;Linea B;Linea C;Comprador;Localidad;Pago
2454;DISPONIBLE;03 - 15 - 27 - 37 - 40 - 45 - 47 - 63 - 71 - 89;05 - 07 - 09 - 13 - 19 - 32 - 33 - 52 - 61 - 80;;;;
2455;DISPONIBLE;09 - 34 - 45 - 46 - 50 - 59 - 70 - 76 - 77 - 90;02 - 07 - 11 - 29 - 45 - 51 - 52 - 57 - 61 - 86;;;;
2456;DISPONIBLE;05 - 16 - 19 - 29 - 53 - 59 - 60 - 64 - 66 - 69;03 - 23 - 38 - 39 - 55 - 58 - 63 - 72 - 84 - 90;;;;
2457;DISPONIBLE;25 - 34 - 44 - 45 - 56 - 66 - 71 - 80 - 87 - 88;05 - 06 - 10 - 17 - 29 - 41 - 42 - 48 - 51 - 74;;;;
2458;DISPONIBLE;05 - 23 - 24 - 29 - 35 - 39 - 45 - 67 - 73 - 81;02 - 19 - 21 - 29 - 34 - 40 - 50 - 53 - 67 - 76;;;;
2459;DISPONIBLE;19 - 21 - 27 - 29 - 55 - 67 - 68 - 79 - 84 - 86;09 - 11 - 21 - 52 - 53 - 55 - 58 - 60 - 65 - 72;;;;
2460;DISPONIBLE;02 - 09 - 13 - 24 - 42 - 45 - 47 - 53 - 56 - 66;01 - 09 - 22 - 29 - 42 - 52 - 54 - 56 - 75 - 80;;;;
2461;DISPONIBLE;10 - 12 - 19 - 27 - 30 - 50 - 56 - 57 - 61 - 64;11 - 12 - 23 - 32 - 55 - 58 - 62 - 66 - 75 - 80;;;;
2462;DISPONIBLE;01 - 11 - 17 - 28 - 29 - 50 - 73 - 75 - 78 - 84;08 - 12 - 22 - 36 - 47 - 64 - 69 - 82 - 87 - 88;;;;
2463;DISPONIBLE;01 - 19 - 31 - 49 - 51 - 55 - 59 - 60 - 71 - 76;15 - 21 - 27 - 29 - 35 - 39 - 56 - 67 - 68 - 72;;;;
2464;DISPONIBLE;11 - 13 - 14 - 20 - 39 - 42 - 45 - 49 - 69 - 73;07 - 09 - 36 - 38 - 44 - 51 - 67 - 85 - 88 - 90;;;;
2465;DISPONIBLE;08 - 21 - 26 - 34 - 38 - 58 - 60 - 80 - 81 - 87;18 - 23 - 25 - 37 - 40 - 41 - 48 - 67 - 76 - 86;;;;
2466;DISPONIBLE;17 - 19 - 21 - 28 - 50 - 51 - 52 - 62 - 65 - 80;01 - 10 - 31 - 36 - 45 - 63 - 76 - 80 - 86 - 87;;;;
2467;DISPONIBLE;17 - 18 - 28 - 32 - 34 - 53 - 55 - 71 - 82 - 86;02 - 08 - 13 - 28 - 33 - 43 - 51 - 60 - 72 - 76;;;;
2468;DISPONIBLE;13 - 18 - 57 - 63 - 67 - 76 - 81 - 86 - 87 - 90;08 - 09 - 13 - 17 - 25 - 37 - 51 - 52 - 63 - 85;;;;
2469;DISPONIBLE;02 - 12 - 23 - 24 - 29 - 42 - 50 - 52 - 73 - 87;03 - 13 - 39 - 43 - 67 - 74 - 77 - 81 - 82 - 90;;;;
2470;DISPONIBLE;09 - 21 - 46 - 49 - 56 - 77 - 79 - 80 - 82 - 83;02 - 10 - 24 - 26 - 32 - 48 - 65 - 66 - 68 - 81;;;;
2471;DISPONIBLE;30 - 38 - 57 - 59 - 62 - 69 - 74 - 81 - 84 - 90;07 - 11 - 17 - 18 - 44 - 48 - 59 - 68 - 73 - 86;;;;
2472;DISPONIBLE;32 - 45 - 51 - 52 - 54 - 60 - 74 - 76 - 79 - 88;08 - 15 - 31 - 57 - 58 - 59 - 61 - 74 - 83 - 90;;;;
2473;DISPONIBLE;10 - 23 - 32 - 51 - 55 - 57 - 60 - 62 - 71 - 77;03 - 10 - 18 - 24 - 38 - 45 - 63 - 81 - 87 - 88;;;;
2474;DISPONIBLE;03 - 09 - 15 - 30 - 45 - 61 - 63 - 70 - 88 - 90;10 - 19 - 44 - 45 - 46 - 52 - 55 - 57 - 62 - 67;;;;
2475;DISPONIBLE;29 - 49 - 57 - 58 - 59 - 66 - 68 - 82 - 84 - 89;08 - 37 - 39 - 41 - 49 - 67 - 72 - 79 - 88 - 90;;;;
2476;DISPONIBLE;31 - 39 - 52 - 55 - 56 - 62 - 78 - 80 - 81 - 83;10 - 16 - 22 - 28 - 31 - 70 - 75 - 76 - 78 - 83;;;;
2477;DISPONIBLE;11 - 18 - 24 - 43 - 52 - 55 - 57 - 71 - 83 - 86;04 - 10 - 31 - 33 - 45 - 54 - 63 - 75 - 76 - 87;;;;
2478;DISPONIBLE;07 - 16 - 23 - 27 - 38 - 46 - 63 - 68 - 71 - 81;05 - 06 - 07 - 28 - 46 - 48 - 70 - 75 - 80 - 83;;;;
2479;DISPONIBLE;08 - 34 - 41 - 59 - 61 - 62 - 64 - 72 - 83 - 85;06 - 08 - 12 - 32 - 35 - 42 - 50 - 67 - 86 - 89;;;;
2480;DISPONIBLE;25 - 37 - 40 - 50 - 52 - 53 - 55 - 58 - 76 - 87;10 - 14 - 40 - 44 - 54 - 59 - 66 - 82 - 87 - 89;;;;
2481;DISPONIBLE;12 - 25 - 44 - 46 - 48 - 50 - 55 - 63 - 73 - 76;07 - 29 - 39 - 45 - 64 - 69 - 70 - 73 - 77 - 90;;;;
2482;DISPONIBLE;01 - 07 - 17 - 19 - 36 - 65 - 67 - 80 - 84 - 87;03 - 18 - 21 - 28 - 59 - 69 - 72 - 75 - 77 - 82;;;;
2483;DISPONIBLE;08 - 13 - 34 - 40 - 44 - 62 - 66 - 72 - 85 - 90;07 - 21 - 35 - 45 - 50 - 59 - 69 - 72 - 74 - 80;;;;
2484;DISPONIBLE;11 - 15 - 16 - 32 - 47 - 51 - 61 - 67 - 72 - 80;08 - 16 - 24 - 25 - 27 - 44 - 51 - 52 - 68 - 85;;;;
2485;DISPONIBLE;06 - 23 - 37 - 42 - 62 - 63 - 70 - 73 - 80 - 89;01 - 05 - 32 - 33 - 65 - 71 - 72 - 73 - 88 - 90;;;;
2486;DISPONIBLE;07 - 30 - 33 - 50 - 51 - 52 - 76 - 80 - 82 - 86;04 - 16 - 26 - 34 - 61 - 62 - 69 - 76 - 81 - 88;;;;
2487;DISPONIBLE;01 - 09 - 13 - 26 - 50 - 69 - 76 - 82 - 83 - 86;05 - 06 - 41 - 51 - 60 - 74 - 77 - 78 - 84 - 87;;;;
2488;DISPONIBLE;06 - 08 - 21 - 53 - 55 - 59 - 61 - 70 - 80 - 89;04 - 06 - 16 - 29 - 45 - 46 - 47 - 53 - 69 - 88;;;;
2489;DISPONIBLE;02 - 22 - 28 - 33 - 49 - 50 - 74 - 78 - 86 - 87;06 - 10 - 22 - 24 - 35 - 49 - 54 - 80 - 84 - 86;;;;
2490;DISPONIBLE;07 - 13 - 30 - 33 - 35 - 38 - 48 - 59 - 66 - 90;01 - 40 - 50 - 54 - 57 - 60 - 63 - 65 - 66 - 69;;;;
2491;DISPONIBLE;02 - 04 - 09 - 15 - 26 - 30 - 60 - 77 - 78 - 85;16 - 18 - 21 - 22 - 28 - 54 - 56 - 71 - 77 - 83;;;;
2492;DISPONIBLE;03 - 04 - 07 - 22 - 42 - 54 - 56 - 70 - 84 - 87;11 - 13 - 25 - 30 - 33 - 42 - 72 - 73 - 83 - 85;;;;
2493;DISPONIBLE;10 - 11 - 14 - 26 - 29 - 32 - 51 - 54 - 65 - 80;07 - 12 - 14 - 23 - 35 - 42 - 58 - 76 - 87 - 88;;;;
2494;DISPONIBLE;04 - 05 - 10 - 13 - 23 - 27 - 49 - 66 - 82 - 90;02 - 05 - 19 - 22 - 44 - 48 - 63 - 64 - 71 - 80;;;;
2495;DISPONIBLE;02 - 09 - 11 - 19 - 33 - 37 - 51 - 74 - 79 - 90;22 - 35 - 42 - 47 - 49 - 67 - 68 - 72 - 86 - 89;;;;
2496;DISPONIBLE;08 - 09 - 14 - 44 - 45 - 50 - 54 - 61 - 62 - 86;02 - 29 - 35 - 40 - 60 - 64 - 65 - 66 - 80 - 87;;;;
2497;DISPONIBLE;03 - 06 - 08 - 25 - 55 - 57 - 70 - 72 - 75 - 80;20 - 24 - 50 - 52 - 54 - 72 - 73 - 74 - 82 - 84;;;;
2498;DISPONIBLE;10 - 12 - 24 - 33 - 42 - 56 - 57 - 66 - 72 - 87;18 - 29 - 31 - 38 - 45 - 61 - 63 - 77 - 78 - 82;;;;
2499;DISPONIBLE;02 - 03 - 14 - 19 - 22 - 40 - 41 - 49 - 77 - 79;07 - 27 - 33 - 38 - 48 - 68 - 71 - 79 - 80 - 84;;;;
2500;DISPONIBLE;03 - 07 - 16 - 17 - 23 - 45 - 80 - 81 - 83 - 88;22 - 28 - 34 - 43 - 46 - 64 - 73 - 80 - 81 - 85;;;;
2501;DISPONIBLE;12 - 13 - 14 - 15 - 21 - 46 - 69 - 72 - 86 - 88;03 - 18 - 27 - 35 - 41 - 44 - 48 - 58 - 73 - 89;;;;
2502;DISPONIBLE;12 - 22 - 28 - 32 - 35 - 44 - 55 - 69 - 70 - 89;03 - 26 - 32 - 36 - 45 - 51 - 69 - 77 - 79 - 86;;;;
2503;DISPONIBLE;04 - 06 - 12 - 20 - 23 - 27 - 32 - 38 - 40 - 67;08 - 09 - 30 - 41 - 51 - 55 - 58 - 59 - 61 - 62;;;;
2504;DISPONIBLE;06 - 13 - 19 - 20 - 26 - 32 - 53 - 62 - 77 - 88;12 - 17 - 27 - 41 - 44 - 53 - 56 - 57 - 67 - 84;;;;
2505;DISPONIBLE;18 - 25 - 27 - 31 - 39 - 40 - 52 - 60 - 72 - 80;01 - 04 - 16 - 18 - 31 - 38 - 55 - 66 - 76 - 90;;;;
2506;DISPONIBLE;03 - 17 - 31 - 36 - 38 - 40 - 62 - 65 - 70 - 79;01 - 04 - 07 - 21 - 43 - 56 - 67 - 68 - 82 - 84;;;;
2507;DISPONIBLE;02 - 04 - 14 - 16 - 27 - 30 - 34 - 50 - 70 - 83;08 - 13 - 14 - 17 - 24 - 51 - 72 - 74 - 78 - 84;;;;
2508;DISPONIBLE;10 - 20 - 34 - 42 - 52 - 69 - 72 - 78 - 80 - 81;11 - 20 - 21 - 24 - 35 - 36 - 50 - 57 - 61 - 73;;;;
2509;DISPONIBLE;06 - 18 - 22 - 35 - 41 - 45 - 46 - 55 - 69 - 71;13 - 17 - 25 - 34 - 49 - 51 - 55 - 64 - 82 - 89;;;;
2510;DISPONIBLE;08 - 10 - 13 - 31 - 37 - 38 - 48 - 86 - 87 - 90;01 - 10 - 13 - 22 - 40 - 43 - 48 - 49 - 80 - 88;;;;
2511;DISPONIBLE;25 - 35 - 56 - 63 - 65 - 68 - 74 - 75 - 76 - 77;01 - 03 - 08 - 17 - 20 - 34 - 44 - 52 - 57 - 87;;;;
2512;DISPONIBLE;03 - 07 - 22 - 27 - 33 - 38 - 42 - 52 - 55 - 72;03 - 04 - 30 - 34 - 46 - 49 - 54 - 71 - 79 - 84;;;;
2513;DISPONIBLE;08 - 16 - 17 - 23 - 28 - 58 - 74 - 79 - 85 - 90;07 - 19 - 35 - 54 - 55 - 60 - 70 - 78 - 82 - 84;;;;
2514;DISPONIBLE;07 - 11 - 24 - 45 - 47 - 53 - 54 - 83 - 85 - 87;12 - 28 - 33 - 35 - 38 - 39 - 48 - 53 - 61 - 85;;;;
2515;DISPONIBLE;19 - 27 - 30 - 38 - 56 - 62 - 66 - 73 - 82 - 87;11 - 16 - 25 - 46 - 50 - 53 - 70 - 74 - 79 - 82;;;;
2516;DISPONIBLE;20 - 37 - 39 - 41 - 48 - 56 - 57 - 62 - 80 - 86;01 - 03 - 07 - 08 - 12 - 33 - 44 - 71 - 86 - 90;;;;
2517;DISPONIBLE;01 - 26 - 29 - 35 - 46 - 54 - 60 - 62 - 71 - 72;07 - 09 - 18 - 25 - 43 - 54 - 60 - 75 - 82 - 83;;;;
2518;DISPONIBLE;03 - 08 - 22 - 24 - 26 - 37 - 40 - 54 - 73 - 82;08 - 09 - 16 - 17 - 45 - 46 - 52 - 65 - 66 - 77;;;;
2519;DISPONIBLE;03 - 06 - 16 - 22 - 43 - 51 - 54 - 64 - 69 - 86;04 - 14 - 23 - 28 - 42 - 43 - 53 - 56 - 57 - 81;;;;
2520;DISPONIBLE;07 - 15 - 37 - 38 - 42 - 44 - 50 - 70 - 80 - 86;12 - 22 - 25 - 32 - 37 - 56 - 57 - 65 - 71 - 80;;;;
2521;DISPONIBLE;01 - 25 - 30 - 33 - 40 - 41 - 49 - 56 - 76 - 81;01 - 09 - 28 - 41 - 57 - 58 - 71 - 78 - 82 - 85;;;;
2522;DISPONIBLE;04 - 12 - 14 - 17 - 38 - 41 - 62 - 67 - 74 - 77;10 - 11 - 21 - 34 - 42 - 44 - 52 - 58 - 60 - 78;;;;
2523;DISPONIBLE;02 - 06 - 17 - 28 - 34 - 35 - 42 - 56 - 57 - 73;01 - 02 - 07 - 08 - 27 - 48 - 52 - 76 - 80 - 83;;;;
2524;DISPONIBLE;02 - 03 - 04 - 05 - 42 - 53 - 56 - 62 - 66 - 74;02 - 19 - 25 - 26 - 38 - 46 - 59 - 66 - 75 - 85;;;;
2525;DISPONIBLE;17 - 30 - 44 - 46 - 61 - 67 - 68 - 71 - 85 - 88;04 - 15 - 16 - 18 - 22 - 38 - 49 - 57 - 68 - 75;;;;
2526;DISPONIBLE;01 - 04 - 19 - 20 - 21 - 23 - 41 - 61 - 71 - 79;03 - 11 - 30 - 32 - 36 - 42 - 60 - 67 - 75 - 80;;;;
2527;DISPONIBLE;01 - 20 - 22 - 26 - 38 - 58 - 59 - 64 - 77 - 83;03 - 15 - 24 - 36 - 48 - 61 - 70 - 71 - 78 - 90;;;;
2528;DISPONIBLE;06 - 07 - 09 - 42 - 44 - 56 - 57 - 59 - 80 - 87;10 - 23 - 28 - 29 - 34 - 41 - 63 - 67 - 76 - 90;;;;
2529;DISPONIBLE;25 - 26 - 28 - 43 - 51 - 64 - 69 - 71 - 76 - 81;07 - 08 - 14 - 22 - 27 - 32 - 41 - 48 - 83 - 88;;;;
2530;DISPONIBLE;07 - 14 - 19 - 38 - 42 - 44 - 54 - 64 - 73 - 84;05 - 11 - 15 - 17 - 28 - 32 - 41 - 45 - 62 - 82;;;;
2531;DISPONIBLE;03 - 15 - 16 - 18 - 31 - 56 - 60 - 65 - 72 - 79;03 - 05 - 13 - 18 - 34 - 36 - 44 - 79 - 87 - 90;;;;
2532;DISPONIBLE;13 - 18 - 20 - 25 - 32 - 62 - 77 - 82 - 86 - 87;18 - 32 - 33 - 37 - 56 - 61 - 66 - 71 - 72 - 90;;;;
2533;DISPONIBLE;04 - 12 - 21 - 28 - 29 - 33 - 37 - 53 - 75 - 85;03 - 05 - 12 - 14 - 36 - 43 - 45 - 65 - 67 - 88;;;;
2534;DISPONIBLE;34 - 50 - 64 - 71 - 73 - 79 - 81 - 83 - 84 - 89;03 - 04 - 08 - 10 - 20 - 40 - 44 - 51 - 71 - 87;;;;
2535;DISPONIBLE;22 - 23 - 38 - 41 - 48 - 49 - 60 - 62 - 64 - 69;04 - 10 - 22 - 27 - 29 - 52 - 53 - 57 - 65 - 86;;;;
2536;DISPONIBLE;16 - 22 - 42 - 55 - 68 - 69 - 76 - 84 - 85 - 88;11 - 16 - 23 - 35 - 37 - 42 - 54 - 72 - 75 - 84;;;;
2537;DISPONIBLE;03 - 07 - 14 - 15 - 18 - 47 - 58 - 60 - 74 - 75;20 - 28 - 32 - 37 - 60 - 64 - 69 - 81 - 85 - 87;;;;
2538;DISPONIBLE;09 - 18 - 22 - 26 - 27 - 48 - 49 - 55 - 59 - 89;16 - 47 - 49 - 50 - 56 - 65 - 68 - 70 - 73 - 75;;;;
2539;DISPONIBLE;06 - 17 - 20 - 22 - 29 - 43 - 44 - 49 - 53 - 54;01 - 06 - 25 - 31 - 33 - 50 - 59 - 71 - 78 - 84;;;;
2540;DISPONIBLE;16 - 18 - 19 - 35 - 59 - 73 - 76 - 79 - 86 - 89;03 - 27 - 28 - 37 - 38 - 44 - 67 - 70 - 85 - 88;;;;
2541;DISPONIBLE;03 - 07 - 18 - 22 - 39 - 41 - 62 - 68 - 72 - 86;04 - 07 - 08 - 17 - 24 - 27 - 38 - 51 - 67 - 75;;;;
2542;DISPONIBLE;08 - 16 - 25 - 31 - 40 - 45 - 46 - 49 - 78 - 81;06 - 10 - 14 - 22 - 36 - 38 - 61 - 70 - 80 - 81;;;;
2543;DISPONIBLE;02 - 03 - 16 - 17 - 24 - 28 - 41 - 46 - 54 - 80;05 - 19 - 20 - 50 - 54 - 59 - 61 - 64 - 81 - 83;;;;
2544;DISPONIBLE;11 - 20 - 28 - 31 - 49 - 51 - 55 - 67 - 68 - 79;17 - 24 - 28 - 34 - 36 - 38 - 48 - 74 - 83 - 87;;;;
2545;DISPONIBLE;12 - 19 - 36 - 41 - 47 - 51 - 54 - 73 - 83 - 89;02 - 03 - 10 - 17 - 22 - 35 - 43 - 48 - 60 - 69;;;;
2546;DISPONIBLE;39 - 42 - 54 - 72 - 78 - 79 - 80 - 84 - 87 - 89;05 - 11 - 17 - 29 - 31 - 35 - 42 - 57 - 74 - 80;;;;
2547;DISPONIBLE;02 - 03 - 11 - 21 - 37 - 41 - 56 - 70 - 79 - 81;02 - 03 - 12 - 17 - 20 - 53 - 58 - 62 - 82 - 90;;;;
2548;DISPONIBLE;02 - 10 - 26 - 37 - 42 - 45 - 74 - 75 - 76 - 87;07 - 13 - 16 - 22 - 29 - 30 - 35 - 52 - 57 - 89;;;;
2549;DISPONIBLE;01 - 06 - 23 - 31 - 32 - 33 - 43 - 48 - 78 - 80;07 - 12 - 18 - 27 - 52 - 55 - 64 - 68 - 72 - 77;;;;
2550;DISPONIBLE;01 - 08 - 27 - 28 - 42 - 60 - 62 - 69 - 74 - 87;10 - 11 - 26 - 33 - 57 - 59 - 61 - 78 - 82 - 90;;;;
2551;DISPONIBLE;09 - 10 - 13 - 36 - 41 - 49 - 70 - 79 - 80 - 81;08 - 10 - 18 - 34 - 51 - 54 - 66 - 69 - 70 - 74;;;;
2552;DISPONIBLE;04 - 07 - 26 - 35 - 47 - 48 - 51 - 70 - 72 - 78;15 - 18 - 31 - 41 - 56 - 57 - 60 - 61 - 71 - 86;;;;
2553;DISPONIBLE;02 - 06 - 11 - 18 - 22 - 23 - 51 - 70 - 76 - 90;03 - 09 - 11 - 18 - 32 - 62 - 64 - 65 - 69 - 86;;;;
2554;DISPONIBLE;05 - 06 - 08 - 31 - 33 - 37 - 41 - 57 - 63 - 77;14 - 15 - 16 - 28 - 29 - 40 - 42 - 80 - 82 - 89;;;;
2555;DISPONIBLE;17 - 33 - 36 - 38 - 43 - 52 - 57 - 75 - 76 - 83;02 - 22 - 24 - 35 - 48 - 49 - 67 - 68 - 78 - 86;;;;
2556;DISPONIBLE;07 - 12 - 18 - 29 - 30 - 41 - 53 - 63 - 74 - 78;11 - 16 - 31 - 49 - 60 - 65 - 73 - 75 - 83 - 86;;;;
2557;DISPONIBLE;01 - 11 - 26 - 31 - 32 - 37 - 58 - 68 - 74 - 86;12 - 34 - 48 - 50 - 52 - 69 - 77 - 85 - 86 - 87;;;;
2558;DISPONIBLE;01 - 20 - 26 - 29 - 32 - 40 - 60 - 61 - 70 - 72;09 - 40 - 46 - 54 - 62 - 69 - 72 - 78 - 86 - 90;;;;
2559;DISPONIBLE;05 - 08 - 15 - 35 - 40 - 44 - 50 - 68 - 76 - 82;06 - 13 - 20 - 23 - 36 - 53 - 56 - 57 - 77 - 78;;;;
2560;DISPONIBLE;03 - 09 - 11 - 28 - 51 - 53 - 58 - 62 - 74 - 84;29 - 36 - 39 - 44 - 63 - 67 - 69 - 73 - 89 - 90;;;;
2561;DISPONIBLE;06 - 10 - 19 - 24 - 26 - 38 - 42 - 49 - 56 - 82;22 - 41 - 44 - 54 - 60 - 64 - 72 - 75 - 83 - 84;;;;
2562;DISPONIBLE;01 - 04 - 16 - 22 - 23 - 52 - 54 - 59 - 69 - 88;05 - 07 - 10 - 12 - 15 - 19 - 23 - 28 - 37 - 42;;;;
2563;DISPONIBLE;19 - 30 - 31 - 34 - 36 - 42 - 46 - 63 - 76 - 82;02 - 22 - 24 - 29 - 35 - 38 - 48 - 53 - 65 - 69;;;;
2564;DISPONIBLE;03 - 08 - 09 - 12 - 19 - 29 - 33 - 40 - 48 - 85;04 - 07 - 11 - 46 - 55 - 61 - 66 - 70 - 82 - 88;;;;
2565;DISPONIBLE;09 - 11 - 24 - 27 - 35 - 42 - 44 - 59 - 62 - 75;01 - 06 - 07 - 16 - 21 - 37 - 45 - 49 - 57 - 61;;;;
2566;DISPONIBLE;07 - 08 - 16 - 20 - 25 - 39 - 41 - 50 - 58 - 88;18 - 22 - 33 - 36 - 37 - 55 - 60 - 64 - 82 - 90;;;;
2567;DISPONIBLE;06 - 14 - 17 - 22 - 49 - 50 - 53 - 67 - 71 - 85;04 - 05 - 08 - 29 - 30 - 36 - 56 - 67 - 72 - 74;;;;
2568;DISPONIBLE;02 - 22 - 31 - 35 - 39 - 52 - 69 - 73 - 77 - 87;03 - 11 - 26 - 39 - 40 - 70 - 74 - 79 - 81 - 89;;;;
2569;DISPONIBLE;11 - 13 - 23 - 28 - 38 - 44 - 61 - 63 - 77 - 86;10 - 11 - 23 - 35 - 42 - 47 - 49 - 59 - 63 - 75;;;;
2570;DISPONIBLE;01 - 02 - 28 - 41 - 42 - 57 - 68 - 73 - 81 - 83;05 - 21 - 38 - 45 - 50 - 66 - 72 - 73 - 84 - 88;;;;
2571;DISPONIBLE;11 - 26 - 32 - 35 - 43 - 46 - 58 - 60 - 73 - 90;05 - 10 - 12 - 27 - 34 - 36 - 37 - 42 - 65 - 77;;;;
2572;DISPONIBLE;02 - 10 - 11 - 30 - 36 - 68 - 74 - 83 - 84 - 90;15 - 19 - 26 - 33 - 60 - 61 - 68 - 75 - 88 - 89;;;;
2573;DISPONIBLE;13 - 16 - 18 - 25 - 48 - 67 - 74 - 80 - 89 - 90;04 - 13 - 16 - 17 - 27 - 39 - 48 - 85 - 87 - 89;;;;
2574;DISPONIBLE;10 - 24 - 30 - 31 - 35 - 59 - 72 - 74 - 75 - 76;06 - 07 - 10 - 36 - 38 - 49 - 57 - 61 - 73 - 87;;;;
2575;DISPONIBLE;07 - 09 - 40 - 44 - 54 - 56 - 69 - 72 - 76 - 80;03 - 04 - 18 - 22 - 28 - 32 - 34 - 49 - 67 - 68;;;;
2576;DISPONIBLE;20 - 22 - 30 - 35 - 46 - 50 - 52 - 54 - 83 - 89;04 - 09 - 12 - 23 - 40 - 42 - 45 - 50 - 54 - 79;;;;
2577;DISPONIBLE;06 - 09 - 11 - 17 - 24 - 33 - 40 - 64 - 67 - 78;01 - 14 - 20 - 28 - 31 - 37 - 48 - 75 - 76 - 82;;;;
2578;DISPONIBLE;02 - 08 - 16 - 40 - 43 - 55 - 62 - 68 - 73 - 81;17 - 32 - 34 - 60 - 64 - 67 - 71 - 76 - 77 - 88;;;;
2579;DISPONIBLE;01 - 23 - 31 - 39 - 49 - 60 - 62 - 64 - 68 - 69;15 - 20 - 30 - 52 - 57 - 64 - 67 - 71 - 74 - 89;;;;
2580;DISPONIBLE;05 - 23 - 37 - 40 - 41 - 49 - 65 - 73 - 79 - 86;04 - 07 - 17 - 22 - 26 - 33 - 40 - 55 - 86 - 89;;;;
2581;DISPONIBLE;27 - 34 - 45 - 54 - 59 - 64 - 65 - 69 - 80 - 82;11 - 19 - 32 - 41 - 56 - 62 - 64 - 67 - 71 - 76;;;;
2582;DISPONIBLE;03 - 09 - 21 - 31 - 37 - 48 - 57 - 66 - 67 - 84;07 - 38 - 41 - 46 - 54 - 57 - 65 - 70 - 73 - 87;;;;
2583;DISPONIBLE;09 - 19 - 20 - 50 - 51 - 52 - 58 - 69 - 80 - 86;06 - 08 - 11 - 25 - 26 - 29 - 33 - 73 - 74 - 86;;;;
2584;DISPONIBLE;03 - 18 - 32 - 41 - 50 - 58 - 70 - 78 - 81 - 88;05 - 06 - 19 - 24 - 42 - 45 - 55 - 58 - 74 - 86;;;;
2585;DISPONIBLE;04 - 08 - 23 - 38 - 49 - 61 - 66 - 72 - 77 - 89;04 - 14 - 48 - 62 - 69 - 75 - 76 - 87 - 88 - 89;;;;
2586;DISPONIBLE;12 - 20 - 29 - 34 - 39 - 46 - 68 - 69 - 87 - 88;07 - 14 - 18 - 19 - 44 - 46 - 52 - 66 - 71 - 84;;;;
2587;DISPONIBLE;07 - 20 - 40 - 43 - 44 - 71 - 75 - 77 - 88 - 90;15 - 16 - 33 - 38 - 49 - 63 - 70 - 72 - 73 - 74;;;;
2588;DISPONIBLE;14 - 17 - 18 - 36 - 41 - 45 - 50 - 56 - 60 - 89;03 - 07 - 28 - 29 - 33 - 44 - 45 - 76 - 78 - 83;;;;
2589;DISPONIBLE;23 - 28 - 43 - 58 - 68 - 73 - 76 - 79 - 81 - 82;26 - 27 - 28 - 33 - 35 - 42 - 55 - 61 - 65 - 86;;;;
2590;DISPONIBLE;01 - 06 - 10 - 57 - 68 - 74 - 79 - 83 - 85 - 87;08 - 09 - 31 - 39 - 40 - 46 - 48 - 54 - 60 - 86;;;;
2591;DISPONIBLE;04 - 07 - 17 - 32 - 39 - 49 - 70 - 79 - 81 - 90;05 - 15 - 33 - 42 - 50 - 61 - 70 - 74 - 80 - 83;;;;
2592;DISPONIBLE;05 - 06 - 21 - 29 - 44 - 45 - 55 - 63 - 76 - 87;11 - 12 - 14 - 21 - 24 - 30 - 39 - 53 - 64 - 74;;;;
2593;DISPONIBLE;03 - 04 - 22 - 31 - 38 - 45 - 51 - 66 - 73 - 84;15 - 23 - 24 - 28 - 33 - 36 - 39 - 57 - 62 - 86;;;;
2594;DISPONIBLE;15 - 21 - 33 - 35 - 44 - 50 - 58 - 63 - 72 - 74;11 - 20 - 22 - 38 - 47 - 64 - 70 - 76 - 77 - 78;;;;
2595;DISPONIBLE;04 - 12 - 22 - 32 - 40 - 59 - 62 - 76 - 85 - 88;05 - 11 - 15 - 16 - 20 - 23 - 26 - 35 - 64 - 66;;;;
2596;DISPONIBLE;04 - 09 - 15 - 23 - 25 - 41 - 65 - 79 - 84 - 88;03 - 17 - 18 - 19 - 28 - 29 - 52 - 63 - 74 - 82;;;;
2597;DISPONIBLE;04 - 17 - 23 - 35 - 43 - 47 - 48 - 77 - 81 - 89;12 - 13 - 26 - 29 - 40 - 45 - 51 - 57 - 75 - 84;;;;
2598;DISPONIBLE;09 - 13 - 24 - 48 - 53 - 56 - 70 - 81 - 85 - 88;10 - 26 - 36 - 53 - 56 - 63 - 69 - 71 - 74 - 89;;;;
2599;DISPONIBLE;04 - 11 - 25 - 41 - 48 - 63 - 68 - 70 - 79 - 86;07 - 10 - 21 - 25 - 36 - 37 - 50 - 57 - 64 - 90;;;;
2600;DISPONIBLE;16 - 19 - 23 - 24 - 27 - 38 - 41 - 49 - 53 - 89;04 - 12 - 25 - 28 - 59 - 67 - 70 - 73 - 88 - 89;;;;
2601;DISPONIBLE;14 - 18 - 39 - 43 - 66 - 71 - 74 - 77 - 81 - 87;13 - 32 - 35 - 44 - 46 - 56 - 58 - 60 - 67 - 86;;;;
2602;DISPONIBLE;18 - 41 - 49 - 56 - 57 - 61 - 70 - 78 - 82 - 88;10 - 32 - 33 - 34 - 35 - 36 - 52 - 57 - 69 - 84;;;;
2603;DISPONIBLE;12 - 26 - 33 - 40 - 44 - 48 - 49 - 64 - 71 - 87;11 - 14 - 17 - 26 - 47 - 52 - 69 - 72 - 73 - 84;;;;
2604;DISPONIBLE;01 - 11 - 23 - 33 - 35 - 55 - 60 - 62 - 79 - 90;12 - 32 - 33 - 46 - 49 - 51 - 56 - 65 - 68 - 72;;;;
